qid,cmid
Q783227,SM454426
Q784432,SM492563
Q785378,SM250986
Q786039,SM256828
Q787294,SM250083
Q787519,SM258319
Q788321,SM493841
Q788562,SM492396
Q789372,SM480164
Q790108,SM252010
Q790271,SM250047
Q791722,SM251805
Q791835,SM257612
Q792795,SM494665
Q793196,SM251817
Q793429,SM496048
Q793575,SM250829
Q793957,SM250294
Q794439,SM253380
Q794488,SM256115
Q794743,SM493030
Q795110,SM496446
Q797536,SM480820
Q797701,SM6043
Q798284,SM251931
Q799802,SM496059
Q799815,SM250056
Q799892,SM251015
Q799929,SM250485
Q799954,SM493877
Q800084,SM493653
Q800116,SM496879
Q800167,SM250945
Q803673,SM252462
Q803689,SM251885
Q803866,SM496060
Q803905,SM250058
Q804127,SM8441
Q804176,SM492565
Q804212,SM250059
Q804230,SM251925
Q804430,SM250161
Q804468,SM250402
Q804474,SM250382
Q804639,SM250063
Q805039,SM450371
Q805677,SM251967
Q805841,SM7667
Q806017,SM250066
Q806115,SM493539
Q806236,SM250068
Q806462,SM250073
Q806902,SM252027
Q807004,SM480433
Q807005,SM480404
Q807012,SM492567
Q807039,SM495531
Q807996,SM495372
Q808014,SM251847
Q808139,SM493518
Q808185,SM250051
Q809707,SM252067
Q810462,SM250598
Q810476,SM250082
Q810544,SM250698
Q810707,SM256645
Q810714,SM8424
Q810917,SM251105
Q811078,SM259964
Q811460,SM250076
Q812110,SM480201
Q812625,SM451032
Q812650,SM492568
Q813961,SM252177
Q814407,SM6991
Q815677,SM480533
Q815763,SM252192
Q816655,SM496098
Q816665,SM465668
Q816691,SM256722
Q816715,SM250093
Q817287,SM495924
Q819186,SM250907
Q820410,SM258023
Q821901,SM493228
Q821915,SM257746
Q822257,SM492569
Q822279,SM250602
Q822674,SM497018
Q822925,SM480290
Q825895,SM494441
Q826591,SM256097
Q826869,SM486433
Q827399,SM492069
Q827528,SM250097
Q828169,SM250098
Q828398,SM253966
Q828578,SM252799
Q829604,SM250438
Q829938,SM494433
Q830085,SM495624
Q830155,SM492570
Q830176,SM252221
Q832229,SM250101
Q832678,SM493013
Q833648,SM485695
Q833796,SM496913
Q833818,SM495653
Q834320,SM496116
Q834692,SM493065
Q835313,SM492787
Q835774,SM492682
Q836076,SM255281
Q836398,SM496941
Q836453,SM488001
Q836488,SM496985
Q836660,SM258458
Q836699,SM257183
Q836709,SM258273
Q837094,SM253960
Q837549,SM492758
Q837791,SM480486
Q837881,SM480592
Q838408,SM480627
Q838452,SM257851
Q838586,SM493060
Q839034,SM487313
Q839879,SM495617
Q840454,SM492023
Q840530,SM253004
Q840534,SM255891
Q840648,SM8286
Q840707,SM250800
Q841325,SM257013
Q841334,SM495538
Q841576,SM492751
Q841744,SM454375
Q842323,SM254634
Q842438,SM455385
Q842823,SM8467
Q842874,SM493547
Q843392,SM258464
Q843640,SM497025
Q843856,SM255339
Q844307,SM250194
Q844328,SM496461
Q844538,SM250512
Q845122,SM481033
Q845384,SM494912
Q845748,SM454492
Q845985,SM256220
Q846122,SM496899
Q846124,SM480286
Q846133,SM496169
Q846578,SM257822
Q846804,SM250637
Q846887,SM494209
Q847029,SM253518
Q847603,SM253076
Q847760,SM492735
Q847913,SM254225
Q848237,SM7803
Q848299,SM257605
Q848624,SM495534
Q849345,SM257488
Q849473,SM493174
Q849498,SM492632
Q849716,SM492573
Q849739,SM251381
Q849967,SM487834
Q850223,SM492939
Q851126,SM253652
Q851191,SM255556
Q851432,SM480029
Q851575,SM253591
Q851585,SM252986
Q851743,SM480033
Q852205,SM258187
Q852425,SM259886
Q852431,SM492574
Q852486,SM253285
Q852935,SM492575
Q852944,SM487243
Q854062,SM480106
Q854323,SM256972
Q854889,SM252268
Q854970,SM252275
Q855140,SM492742
Q855178,SM480032
Q855704,SM492576
Q856676,SM480563
Q856706,SM492827
Q856784,SM487265
Q856927,SM492577
Q856958,SM492875
Q857026,SM252333
Q857464,SM493012
Q857529,SM258658
Q857536,SM253535
Q857542,SM257629
Q857613,SM255235
Q857626,SM255278
Q857880,SM253392
Q858058,SM492908
Q858640,SM255257
Q859097,SM492677
Q859382,SM487241
Q859832,SM250103
Q861054,SM481074
Q861646,SM495418
Q861736,SM250105
Q861737,SM493170
Q862522,SM255914
Q862529,SM493356
Q863284,SM252587
Q863463,SM250519
Q863927,SM253506
Q864717,SM481122
Q864920,SM250642
Q866005,SM250411
Q866036,SM252371
Q866310,SM252373
Q866644,SM250112
Q867414,SM492984
Q868035,SM255581
Q868040,SM256398
Q868044,SM255958
Q868179,SM481017
Q868657,SM495673
Q868841,SM253267
Q869369,SM495423
Q873625,SM252498
Q874363,SM8073
Q875556,SM254069
Q875651,SM8127
Q875898,SM252005
Q877377,SM256970
Q878275,SM256643
Q878607,SM257835
Q879466,SM492033
Q881533,SM252385
Q887324,SM252387
Q887672,SM251035
Q887850,SM251463
Q888078,SM254073
Q888099,SM496550
Q888553,SM254307
Q888796,SM250114
Q889897,SM250616
Q891077,SM258568
Q891146,SM251710
Q891187,SM480231
Q891210,SM495159
Q892220,SM252422
Q892470,SM250049
Q893315,SM493180
Q893321,SM250125
Q893594,SM454380
Q894069,SM252437
Q894453,SM494037
Q894756,SM8617
Q895442,SM7980
Q896172,SM250126
Q896728,SM493553
Q897318,SM252457
Q897544,SM492081
Q897690,SM492614
Q898658,SM258155
Q899077,SM494045
Q899359,SM495227
Q901636,SM492884
Q901929,SM492580
Q902325,SM251024
Q902459,SM495377
Q904357,SM496886
Q905467,SM257048
Q905498,SM7562
Q905683,SM493195
Q906900,SM495756
Q906918,SM496992
Q907518,SM496975
Q907851,SM487387
Q907924,SM480829
Q907960,SM492581
Q908469,SM480267
Q908664,SM488000
Q908720,SM496899
Q909981,SM250767
Q910051,SM455314
Q913374,SM252500
Q914114,SM487147
Q915430,SM487244
Q915517,SM480936
Q915532,SM487519
Q917695,SM257467
Q918556,SM480801
Q918568,SM252938
Q918815,SM495681
Q919224,SM250464
Q919848,SM496768
Q920233,SM250156
Q921253,SM255860
Q921501,SM495482
Q921901,SM492112
Q922476,SM8036
Q922562,SM487542
Q924201,SM492889
Q924230,SM250396
Q924425,SM480251
Q924646,SM496915
Q924779,SM481041
Q925088,SM496785
Q925089,SM497018
Q925746,SM495690
Q925772,SM257327
Q926384,SM254566
Q927326,SM250006
Q927706,SM250521
Q927722,SM492582
Q927851,SM480934
Q928212,SM492583
Q928333,SM494785
Q928583,SM493080
Q928605,SM253689
Q929025,SM256845
Q930128,SM3871
Q930202,SM255017
Q930242,SM495909
Q930382,SM492584
Q930821,SM255717
Q931026,SM493061
Q931423,SM487543
Q931803,SM7981
Q932241,SM255641
Q932244,SM259925
Q932574,SM492941
Q933163,SM257214
Q934374,SM492864
Q934701,SM494266
Q934750,SM258577
Q935851,SM257561
Q936031,SM492585
Q937585,SM480800
Q938608,SM492767
Q938954,SM253348
Q939691,SM250725
Q939852,SM492832
Q940348,SM252441
Q941167,SM252937
Q941253,SM487615
Q941391,SM257671
Q941821,SM487535
Q943349,SM254563
Q945084,SM253316
Q945798,SM493073
Q945958,SM253960
Q946371,SM7640
Q947650,SM256496
Q948126,SM486423
Q948517,SM492679
Q948636,SM258667
Q948788,SM493021
Q948949,SM255616
Q950097,SM480656
Q951201,SM258273
Q951484,SM487518
Q951633,SM486450
Q952057,SM480035
Q952123,SM485689
Q952416,SM480309
Q952720,SM250627
Q953386,SM495614
Q954810,SM250811
Q955150,SM451033
Q955728,SM492666
Q955817,SM496730
Q956264,SM255765
Q956866,SM250658
Q957298,SM258608
Q957703,SM495779
Q958259,SM480218
Q958274,SM252917
Q958351,SM257027
Q959419,SM487531
Q960142,SM8237
Q960476,SM492717
Q960850,SM496482
Q960971,SM493129
Q961201,SM250435
Q961794,SM493117
Q962303,SM492586
Q962760,SM492870
Q962888,SM492847
Q963218,SM258159
Q963575,SM250863
Q964989,SM493070
Q965262,SM250380
Q966714,SM252932
Q966966,SM495539
Q967412,SM487253
Q967905,SM494147
Q968360,SM494894
Q968848,SM480230
Q969552,SM257372
Q969667,SM481024
Q970644,SM8050
Q972684,SM255227
Q972696,SM480825
Q973071,SM258758
Q973105,SM480701
Q973254,SM253971
Q973846,SM256913
Q974693,SM454403
Q975894,SM250446
Q976495,SM493461
Q976708,SM492592
Q978494,SM258773
Q978982,SM258649
Q979326,SM8045
Q980647,SM250617
Q987699,SM492593
Q987808,SM487732
Q989146,SM493037
Q990124,SM496215
Q991396,SM252507
Q991858,SM493166
Q992401,SM480241
Q993473,SM500211
Q994847,SM487545
Q997263,SM495080
Q998494,SM257735
Q1002079,SM492675
Q1002570,SM252515
Q1003039,SM257622
Q1003051,SM250132
Q1003192,SM492115
Q1004543,SM250676
Q1004707,SM252448
Q1004875,SM252525
Q1007141,SM492116
Q1007293,SM492117
Q1009076,SM492627
Q1009633,SM253381
Q1010028,SM252539
Q1014854,SM257180
Q1016325,SM252547
Q1016577,SM450345
Q1017166,SM252551
Q1017293,SM495678
Q1018432,SM7385
Q1019406,SM492118
Q1019506,SM250099
Q1021580,SM306053
Q1022264,SM451106
Q1022860,SM257842
Q1024825,SM495140
Q1024920,SM8176
Q1025394,SM492119
Q1025403,SM493072
Q1025746,SM480252
Q1025902,SM496143
Q1026107,SM254444
Q1028240,SM252626
Q1028268,SM258007
Q1028277,SM252165
Q1028324,SM256870
Q1031802,SM495671
Q1034219,SM492120
Q1035082,SM492629
Q1035308,SM493190
Q1035448,SM493008
Q1036346,SM492383
Q1036791,SM487539
Q1036814,SM488016
Q1039493,SM7635
Q1041917,SM480950
Q1042001,SM480836
Q1042768,SM7516
Q1044108,SM492121
Q1044876,SM258652
Q1047264,SM258515
Q1047448,SM492869
Q1048468,SM480824
Q1048545,SM255909
Q1048631,SM493092
Q1048883,SM493067
Q1049011,SM451112
Q1051381,SM251533
Q1051384,SM487242
Q1052095,SM480657
Q1054249,SM254202
Q1054791,SM492953
Q1055319,SM480642
Q1057292,SM480346
Q1057463,SM494259
Q1058397,SM252648
Q1058496,SM486477
Q1058686,SM492945
Q1058855,SM496150
Q1059046,SM480639
Q1059053,SM256490
Q1059280,SM493670
Q1059355,SM252667
Q1059393,SM496151
Q1059483,SM492767
Q1060050,SM480224
Q1060527,SM250661
Q1060991,SM252699
Q1061510,SM450368
Q1061544,SM454548
Q1062088,SM252714
Q1062232,SM480280
Q1062748,SM257489
Q1064662,SM257473
Q1065327,SM492122
Q1065371,SM493438
Q1065583,SM256935
Q1068096,SM252820
Q1068371,SM252749
Q1069037,SM480285
Q1070219,SM7973
Q1071390,SM250160
Q1071516,SM252793
Q1072137,SM480288
Q1072155,SM493333
Q1073164,SM496637
Q1073667,SM493122
Q1074448,SM252823
Q1074714,SM252833
Q1074730,SM251643
Q1074733,SM253713
Q1074996,SM257921
Q1075883,SM250162
Q1075894,SM250755
Q1075938,SM493431
Q1075969,SM495142
Q1076173,SM492124
Q1076202,SM252863
Q1076608,SM252872
Q1076799,SM493558
Q1076915,SM492125
Q1077232,SM492850
Q1078440,SM306076
Q1078448,SM253333
Q1078455,SM306073
Q1079061,SM492867
Q1080272,SM495807
Q1082129,SM258654
Q1082136,SM254651
Q1082670,SM487377
Q1083221,SM258644
Q1083581,SM492128
Q1083825,SM253054
Q1084067,SM495464
Q1084754,SM250030
Q1085692,SM480537
Q1085715,SM251424
Q1087095,SM495011
Q1087382,SM8211
Q1088038,SM454402
Q1089477,SM480729
Q1089816,SM252903
Q1090748,SM480917
Q1090771,SM254780
Q1090780,SM253711
Q1090791,SM256874
Q1091064,SM256957
Q1091084,SM454493
Q1091107,SM480977
Q1091121,SM480986
Q1091271,SM251754
Q1091289,SM250983
Q1091659,SM494373
Q1092352,SM253835
Q1092569,SM252911
Q1092641,SM6673
Q1092654,SM258720
Q1093151,SM8089
Q1094816,SM487222
Q1096071,SM494268
Q1096222,SM252918
Q1096303,SM492831
Q1096581,SM492132
Q1097118,SM492930
Q1097266,SM492133
Q1098352,SM492134
Q1099041,SM257927
Q1099047,SM257985
Q1099056,SM258559
Q1099108,SM250845
Q1100575,SM494267
Q1101822,SM492983
Q1103117,SM492865
Q1103973,SM486550
Q1104182,SM252921
Q1105014,SM252925
Q1105126,SM494368
Q1105474,SM8371
Q1106370,SM494258
Q1107077,SM494347
Q1108006,SM8212
Q1108445,SM487147
Q1111240,SM252685
Q1112181,SM481121
Q1112405,SM461492
Q1113140,SM8280
Q1113975,SM252941
Q1114291,SM496212
Q1115469,SM480554
Q1115751,SM492137
Q1115893,SM250091
Q1115972,SM252624
Q1116691,SM487269
Q1117020,SM255070
Q1117056,SM256916
Q1117480,SM250193
Q1117594,SM253726
Q1121357,SM253955
Q1122582,SM252589
Q1123129,SM8079
Q1123411,SM480264
Q1123923,SM256256
Q1124032,SM250238
Q1124221,SM253704
Q1124697,SM480838
Q1125161,SM492138
Q1127109,SM495615
Q1129493,SM493051
Q1129510,SM492506
Q1129737,SM255229
Q1130145,SM256052
Q1130204,SM480855
Q1130350,SM255783
Q1130354,SM253943
Q1130557,SM259929
Q1131768,SM7601
Q1131790,SM252954
Q1132206,SM250322
Q1132376,SM480996
Q1132647,SM256571
Q1133458,SM461517
Q1134111,SM492139
Q1134242,SM493059
Q1134244,SM492741
Q1134400,SM492140
Q1134682,SM250679
Q1135531,SM480890
Q1136094,SM250647
Q1137067,SM250552
Q1137355,SM255123
Q1137419,SM254729
Q1137457,SM462162
Q1138163,SM493923
Q1138165,SM480742
Q1138201,SM252963
Q1138224,SM252964
Q1139623,SM492142
Q1139762,SM250343
Q1140362,SM487573
Q1141752,SM257316
Q1142126,SM257449
Q1142249,SM258311
Q1142851,SM253352
Q1143462,SM252812
Q1143554,SM8249
Q1143734,SM493158
Q1143929,SM250338
Q1144444,SM257886
Q1144501,SM255107
Q1144528,SM480641
Q1144579,SM480356
Q1144878,SM492055
Q1145096,SM493019
Q1145965,SM487111
Q1146100,SM454411
Q1146144,SM250153
Q1146808,SM494410
Q1146970,SM250700
Q1147405,SM254075
Q1147497,SM250300
Q1148851,SM8373
Q1149106,SM495523
Q1149605,SM496219
Q1150312,SM480040
Q1151288,SM253835
Q1151353,SM253345
Q1151764,SM487525
Q1153020,SM454398
Q1154419,SM493247
Q1156766,SM486493
Q1157179,SM250702
Q1157592,SM495335
Q1157736,SM454633
Q1157749,SM495504
Q1158214,SM250175
Q1158474,SM253666
Q1159639,SM250010
Q1159714,SM253041
Q1162132,SM253951
Q1162678,SM494679
Q1162771,SM8254
Q1163044,SM256273
Q1163050,SM256913
Q1163075,SM257213
Q1163411,SM487493
Q1163436,SM492720
Q1164281,SM492145
Q1164290,SM492146
Q1164302,SM454532
Q1164772,SM250266
Q1165171,SM7664
Q1165330,SM6729
Q1165485,SM493028
Q1165520,SM250515
Q1165582,SM250152
Q1165594,SM250683
Q1165749,SM487537
Q1165955,SM251056
Q1165960,SM250141
Q1166540,SM253057
Q1166813,SM459081
Q1170113,SM250588
Q1170275,SM493032
Q1170285,SM493043
Q1170550,SM492147
Q1171957,SM250171
Q1172700,SM253278
Q1172997,SM487544
Q1175160,SM493445
Q1175315,SM493050
Q1175333,SM493022
Q1175662,SM493068
Q1179410,SM256875
Q1180117,SM493181
Q1182780,SM253083
Q1185127,SM480326
Q1185225,SM496666
Q1185854,SM251364
Q1185967,SM251207
Q1186518,SM257446
Q1186527,SM253218
Q1186841,SM257902
Q1187293,SM461325
Q1187403,SM494525
Q1189494,SM255477
Q1189552,SM480039
Q1189854,SM495185
Q1190088,SM8828
Q1190792,SM8057
Q1191194,SM492176
Q1192069,SM257586
Q1193617,SM253912
Q1193808,SM486503
Q1193813,SM250894
Q1193828,SM492878
Q1193853,SM496827
Q1194009,SM257943
Q1194596,SM258661
Q1194940,SM493573
Q1195125,SM8847
Q1195416,SM255991
Q1196645,SM3438
Q1196649,SM254505
Q1196897,SM496828
Q1196925,SM487231
Q1199226,SM480560
Q1200528,SM255476
Q1201737,SM493838
Q1204554,SM496916
Q1206186,SM496916
Q1207351,SM454412
Q1208167,SM257216
Q1209676,SM455346
Q1211290,SM458108
Q1211360,SM250584
Q1211934,SM493002
Q1215642,SM492642
Q1215696,SM492812
Q1215951,SM492273
Q1216584,SM492683
Q1218282,SM492274
Q1224336,SM495676
Q1225113,SM250392
Q1225367,SM492355
Q1225784,SM492276
Q1226906,SM250332
Q1227367,SM7778
Q1230294,SM253191
Q1230323,SM492648
Q1231961,SM459052
Q1232249,SM250594
Q1233560,SM494064
Q1233584,SM254554
Q1234581,SM253985
Q1235705,SM250760
Q1237880,SM495884
Q1238649,SM493875
Q1240704,SM480691
Q1241391,SM459048
Q1242155,SM251543
Q1244663,SM495610
Q1244978,SM492084
Q1245540,SM480894
Q1246837,SM492766
Q1247207,SM250609
Q1248180,SM492277
Q1248791,SM457102
Q1249811,SM250536
Q1249835,SM250373
Q1249858,SM258333
Q1249868,SM256330
Q1249871,SM256642
Q1249914,SM254882
Q1249960,SM257862
Q1249969,SM254125
Q1250123,SM258131
Q1250259,SM251579
Q1250849,SM256251
Q1250880,SM253240
Q1252551,SM493403
Q1253290,SM258326
Q1253884,SM492802
Q1254432,SM492278
Q1254541,SM492798
Q1254768,SM487241
Q1255107,SM258226
Q1255534,SM256106
Q1255547,SM492989
Q1255584,SM492280
Q1255605,SM492746
Q1255761,SM258227
Q1255768,SM480427
Q1255780,SM250820
Q1256094,SM493943
Q1256681,SM251706
Q1256820,SM255815
Q1256969,SM258178
Q1257135,SM492604
Q1257154,SM252984
Q1257159,SM492727
Q1257426,SM492819
Q1257541,SM496716
Q1257799,SM250785
Q1257815,SM480385
Q1257826,SM255222
Q1258074,SM257613
Q1258619,SM253696
Q1258854,SM252494
Q1258889,SM250281
Q1258905,SM255361
Q1259473,SM495607
Q1259773,SM494920
Q1260346,SM257355
Q1261048,SM258541
Q1261144,SM254674
Q1261179,SM450716
Q1261777,SM454373
Q1261805,SM257473
Q1261861,SM250297
Q1261871,SM255777
Q1261878,SM250663
Q1261884,SM250467
Q1261939,SM252968
Q1262011,SM257850
Q1262389,SM257473
Q1262400,SM250511
Q1262476,SM493488
Q1262591,SM250212
Q1262708,SM255676
Q1262728,SM492852
Q1262850,SM250610
Q1263088,SM257474
Q1263197,SM255624
Q1263463,SM7761
Q1263585,SM6713
Q1264391,SM492734
Q1265028,SM250916
Q1265232,SM256733
Q1265446,SM487536
Q1265850,SM250630
Q1265876,SM492284
Q1266038,SM2273
Q1266240,SM258694
Q1266280,SM256189
Q1266287,SM258230
Q1266593,SM254256
Q1266626,SM251949
Q1266928,SM492285
Q1267337,SM487210
Q1267428,SM492813
Q1267758,SM254469
Q1267760,SM8454
Q1267805,SM250443
Q1267849,SM480457
Q1267932,SM250728
Q1267987,SM255472
Q1268151,SM492286
Q1268181,SM492649
Q1268405,SM256294
Q1268437,SM253630
Q1268882,SM257017
Q1269600,SM493822
Q1269663,SM252575
Q1270351,SM258779
Q1271795,SM493187
Q1273334,SM255186
Q1273591,SM255975
Q1274273,SM252858
Q1274487,SM253730
Q1275194,SM480405
Q1275861,SM255828
Q1275920,SM254079
Q1276025,SM250277
Q1276073,SM8133
Q1276078,SM250732
Q1276229,SM256001
Q1276428,SM496533
Q1276656,SM7756
Q1276753,SM493501
Q1276856,SM255239
Q1276880,SM494139
Q1277626,SM258046
Q1278357,SM7594
Q1278628,SM496598
Q1278914,SM492943
Q1279673,SM257814
Q1280105,SM256378
Q1281236,SM455330
Q1281344,SM250751
Q1281425,SM252745
Q1281882,SM493136
Q1281922,SM492288
Q1282294,SM253731
Q1282763,SM257675
Q1282773,SM252610
Q1283203,SM253713
Q1283487,SM480937
Q1283558,SM480735
Q1283606,SM253868
Q1284095,SM250682
Q1284276,SM258591
Q1286876,SM255504
Q1286979,SM256969
Q1287301,SM254466
Q1287326,SM250106
Q1287427,SM253216
Q1287619,SM255588
Q1287652,SM480636
Q1287916,SM255970
Q1287933,SM258164
Q1287940,SM251740
Q1288574,SM251594
Q1288728,SM492838
Q1289028,SM253691
Q1289481,SM255315
Q1289821,SM255675
Q1290031,SM488211
Q1290108,SM252968
Q1290529,SM494860
Q1290600,SM258446
Q1290610,SM254866
Q1290677,SM250513
Q1290818,SM487214
Q1291009,SM450366
Q1292089,SM254708
Q1292246,SM250665
Q1292932,SM250450
Q1293363,SM493182
Q1293452,SM492064
Q1293737,SM252330
Q1294018,SM251399
Q1294121,SM461470
Q1294158,SM250508
Q1294392,SM250264
Q1295544,SM250234
Q1295763,SM480470
Q1296766,SM257576
Q1299584,SM480936
Q1305793,SM480428
Q1307360,SM253274
Q1307911,SM454415
Q1310483,SM480373
Q1311522,SM250475
Q1313206,SM494463
Q1313979,SM461538
Q1315711,SM494724
Q1317329,SM459086
Q1318423,SM455304
Q1322825,SM8607
Q1322953,SM480897
Q1322966,SM494702
Q1324834,SM250465
Q1326317,SM257288
Q1326399,SM480760
Q1335017,SM252852
Q1335741,SM481084
Q1336494,SM256694
Q1338929,SM7967
Q1339276,SM494822
Q1341201,SM495439
Q1341218,SM253759
Q1341484,SM251044
Q1341522,SM494185
Q1344183,SM494055
Q1344906,SM480376
Q1345964,SM495613
Q1346254,SM462042
Q1347290,SM256595
Q1349118,SM256456
Q1351520,SM487624
Q1352250,SM493361
Q1353723,SM493084
Q1355029,SM255147
Q1355160,SM492894
Q1355221,SM250659
Q1355420,SM256132
Q1355463,SM255190
Q1356197,SM258578
Q1356844,SM250694
Q1357948,SM251189
Q1359718,SM253961
Q1361998,SM256219
Q1363055,SM252188
Q1363781,SM254013
Q1365225,SM253681
Q1365830,SM8300
Q1367016,SM259924
Q1367368,SM492964
Q1368812,SM250583
Q1369944,SM486481
Q1370078,SM494391
Q1370167,SM480919
Q1371631,SM253347
Q1375066,SM256898
Q1377233,SM493389
Q1377301,SM461516
Q1377716,SM451135
Q1378053,SM492822
Q1378555,SM259936
Q1383166,SM255543
Q1383236,SM454491
Q1385649,SM253354
Q1386068,SM496601
Q1389123,SM254968
Q1392768,SM481062
Q1394162,SM251380
Q1394427,SM7577
Q1395823,SM492292
Q1396225,SM250375
Q1397676,SM492635
Q1397962,SM495491
Q1398726,SM258699
Q1401346,SM492293
Q1401564,SM492294
Q1401583,SM494328
Q1402468,SM255275
Q1406599,SM252942
Q1407391,SM255533
Q1408095,SM461455
Q1411194,SM495791
Q1411431,SM493375
Q1412407,SM250193
Q1413685,SM480042
Q1413701,SM496989
Q1413703,SM496989
Q1414264,SM492295
Q1414351,SM480711
Q1416201,SM492982
Q1416507,SM250693
Q1417088,SM461556
Q1418215,SM495540
Q1419240,SM250621
Q1420414,SM258256
Q1421205,SM480595
Q1421599,SM492296
Q1421851,SM8224
Q1422478,SM492297
Q1423103,SM480712
Q1423557,SM495739
Q1423613,SM493889
Q1423920,SM253532
Q1424758,SM255187
Q1424902,SM250544
Q1425238,SM258592
Q1426818,SM251533
Q1427215,SM250770
Q1428758,SM250703
Q1429276,SM495682
Q1429504,SM254731
Q1430603,SM254761
Q1431089,SM252968
Q1431531,SM494449
Q1431896,SM258139
Q1431998,SM256589
Q1432597,SM492298
Q1432860,SM493440
Q1432890,SM451045
Q1433670,SM253273
Q1433882,SM8455
Q1434198,SM258682
Q1434382,SM496610
Q1434558,SM492299
Q1434687,SM250274
Q1434725,SM256971
Q1434858,SM258219
Q1436028,SM494661
Q1436196,SM251443
Q1437095,SM253387
Q1437595,SM257415
Q1440169,SM253390
Q1440399,SM250878
Q1440932,SM257095
Q1444219,SM495474
Q1445483,SM250960
Q1447867,SM492300
Q1453190,SM250782
Q1453913,SM481018
Q1455209,SM480389
Q1455628,SM254489
Q1455888,SM495508
Q1456583,SM258554
Q1456870,SM258061
Q1460810,SM493533
Q1463750,SM257804
Q1464793,SM256300
Q1464982,SM496218
Q1464994,SM258321
Q1465429,SM258276
Q1465745,SM493650
Q1466276,SM7668
Q1467683,SM253922
Q1469635,SM258219
Q1470491,SM496905
Q1470744,SM493639
Q1471210,SM258111
Q1473238,SM494452
Q1473943,SM493931
Q1474169,SM254017
Q1474755,SM250719
Q1474869,SM258524
Q1475970,SM494949
Q1476741,SM256130
Q1477754,SM251030
Q1477889,SM258571
Q1478209,SM250957
Q1478692,SM250726
Q1479265,SM250722
Q1479267,SM250286
Q1479279,SM253407
Q1479328,SM495444
Q1479503,SM480553
Q1480041,SM480976
Q1480261,SM251040
Q1480718,SM486135
Q1482397,SM251068
Q1483699,SM7975
Q1483997,SM252582
Q1484000,SM254642
Q1484689,SM486126
Q1487985,SM259952
Q1488058,SM253404
Q1492906,SM258642
Q1492999,SM495379
Q1493185,SM258142
Q1493547,SM256412
Q1493790,SM488211
Q1493806,SM251784
Q1495892,SM495802
Q1496300,SM255898
Q1496762,SM8496
Q1499708,SM495584
Q1500686,SM253866
Q1500702,SM480663
Q1501100,SM492303
Q1503845,SM252968
Q1509140,SM257834
Q1510021,SM250832
Q1511518,SM255343
Q1513642,SM256359
Q1515041,SM493585
Q1515909,SM306064
Q1515972,SM255850
Q1516823,SM256914
Q1516827,SM480941
Q1517050,SM492906
Q1517496,SM254033
Q1518307,SM250206
Q1519161,SM496876
Q1520094,SM480439
Q1520098,SM252386
Q1520307,SM8071
Q1520835,SM480104
Q1520931,SM493020
Q1522865,SM258183
Q1523166,SM251647
Q1523784,SM250255
Q1527297,SM497004
Q1529456,SM493692
Q1530167,SM256617
Q1533184,SM495004
Q1533409,SM493480
Q1534429,SM257012
Q1534501,SM250260
Q1536013,SM256920
Q1536240,SM8316
Q1537180,SM480994
Q1537493,SM254978
Q1537653,SM258603
Q1538409,SM250263
Q1538451,SM257087
Q1540444,SM257124
Q1540453,SM258672
Q1540523,SM496247
Q1541517,SM255893
Q1541828,SM250646
Q1542227,SM258119
Q1542754,SM495449
Q1542768,SM493298
Q1542882,SM253906
Q1543654,SM253980
Q1543791,SM254002
Q1545880,SM255165
Q1547060,SM253686
Q1548149,SM496249
Q1549801,SM255237
Q1550384,SM255108
Q1550714,SM255869
Q1550826,SM256467
Q1551599,SM493169
Q1552656,SM496251
Q1552707,SM252713
Q1552724,SM250898
Q1552954,SM480419
